"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","473,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","769,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","529,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","968,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","201,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","189,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","733,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","716,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,010,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,455,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","EAST CENTRAL","60","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,400",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,970,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTH CENTRAL","20","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,695,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHEAST","30","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,005,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHWEST","10","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","565,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTH CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,400",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","900,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTHEAST","90","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,100",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTHWEST","70","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,070,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","WEST CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,700",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,980",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,130",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","380,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,620",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","615,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","860,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,810",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,460",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","690,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","380,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","BLUEGRASS","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","87,900",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","CENTRAL","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","248,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","EASTERN OR MOUNTAIN","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,700",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","MIDWESTERN","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","636,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","NORTHERN","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,400",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","PURCHASE","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","283,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","98,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","CENTRAL","50","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","103,200",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,600",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,200",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","NORTHEAST","30","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","54,700",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,400",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,200",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","SOUTH CENTRAL","80","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,900",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","SOUTHWEST","70","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","243,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,300",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","LOWER EASTERN SHORE","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","98,600",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","117,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","SOUTHERN","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","UPPER EASTERN SHORE","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","174,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","WESTERN","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,400",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","242,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,220",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","422,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","EAST CENTRAL","60","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,670",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHEAST","30","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,040",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHWEST","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","33,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHWEST","20","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,860",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","678,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTH CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,680",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","317,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHEAST","90","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","391,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHWEST","70","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,660",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","UPPER PENINSULA","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","UPPER PENINSULA","10","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","68,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","WEST CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,370",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,347,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,800",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","EAST CENTRAL","60","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,300",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTH CENTRAL","20","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,300",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHEAST","30","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","379,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHWEST","10","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,100",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,667,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTH CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,300",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,082,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,300",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,506,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHWEST","70","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,900",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,549,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","WEST CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,400",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","53,200",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","67,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","LOWER DELTA","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","361,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","LOWER DELTA","40","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","55,800",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","44,400",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","18,500",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,900",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,700",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,700",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","UPPER DELTA","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","148,300",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","UPPER DELTA","10","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","93,300",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSOURI","29","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","379,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSOURI","29","EAST","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","214,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSOURI","29","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","362,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSOURI","29","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","560,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSOURI","29","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","747,000",""
"SURVEY","2011","YEAR","","AGRICULTURAL DISTRICT","MISSOURI","29","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","128,000",""
